codelist_name,concept_id,concept_name,standard_concept
Salmonella,4016726,Salmonella Kallo,S
Salmonella,4263582,Salmonella Maron,S
Salmonella,4162834,Salmonella Zanzibar var 15+,S
Salmonella,4015102,"Salmonella II 1,9,12:y:z39",S
Salmonella,40483556,"Salmonella serovar I 4,5,12:i:-",S
Salmonella,4331456,Salmonella Bukavu,S
Salmonella,4160619,"Salmonella II, group O:6,14",S
Salmonella,4227870,"Salmonella IIIb 17:l,v:z35",S
Salmonella,4214751,Salmonella Baguirmi,S
Salmonella,4162406,Salmonella group O:4,S
Salmonella,4017721,"Salmonella II 47:a:1,5",S
Salmonella,4185413,Salmonella Koenigstuhl,S
Salmonella,4017716,Salmonella IV 44:z29:-,S
Salmonella,4184296,Salmonella Ebrie,S
Salmonella,4230761,Salmonella IIIa 40:z29:-,S
Salmonella,4282148,Salmonella Nieukerk,S
Salmonella,4220052,Salmonella Guerin,S
Salmonella,4220330,"Salmonella IIIa 53:g,z51:-",S
Salmonella,4018687,Salmonella IIIb 61:k:z35,S
Salmonella,4135225,Salmonella Langensalza,S
Salmonella,4160302,Salmonella enterica subsp. enterica,S
Salmonella,4204370,Salmonella Praha,S
Salmonella,4261685,Salmonella Brancaster,S
Salmonella,4309279,Salmonella Casamance,S
Salmonella,4162398,"Salmonella II, group O:55",S
Salmonella,4253506,Salmonella Tudu,S
Salmonella,4197789,Salmonella Lechler,S
Salmonella,4176735,Salmonella Hiduddify,S
Salmonella,4218847,Salmonella IIIb 61:r:z35,S
Salmonella,4236140,Salmonella IV Roterberg,S
Salmonella,4016282,"Salmonella II 6,7:l,z28:e,n,x",S
Salmonella,4017121,"Salmonella II 4,12,:z:z39",S
Salmonella,4227881,Salmonella IIIb 21:z10:z,S
Salmonella,4030565,Salmonella Kahla,S
Salmonella,40482244,"Salmonella serovar I 6,8:-:1,2",S
Salmonella,4225388,"Salmonella IIIb 48:z52:e,n,x,z15",S
Salmonella,4220030,"Salmonella I, group O:3,10",S
Salmonella,4223344,"Salmonella IIIa 18:z4,z32:-",S
Salmonella,4223341,"Salmonella I, group O:18",S
Salmonella,4069300,Salmonella Staoueli,S
Salmonella,4311085,Salmonella Ramsey,S
Salmonella,4288240,Salmonella enterica subsp. arizonae,S
Salmonella,4118974,Salmonella Brooklyn,S
Salmonella,4093895,Salmonella Bedford,S
Salmonella,4182552,"Salmonella II 6,7:z:z39",S
Salmonella,4016419,Salmonella Neunkirchen,S
Salmonella,4218842,"Salmonella IIIb 65:l,v:z53",S
Salmonella,4223350,Salmonella IIIb 21:k:z,S
Salmonella,3655075,Multidrug-resistant Salmonella paratyphi,S
Salmonella,4014957,Salmonella Yoruba,S
Salmonella,4017832,Salmonella II 52:z:z39,S
Salmonella,4104359,Salmonella Singapore,S
Salmonella,4278229,"Salmonella II 1,13,22:z39:1,5,(7)",S
Salmonella,4015111,"Salmonella II 3,10:z:e,n,x",S
Salmonella,4016578,"Salmonella II 13,22:z39:1,7",S
Salmonella,4043361,Salmonella Mesbit,S
Salmonella,4017718,Salmonella Kofandoka,S
Salmonella,4135019,Salmonella group O:9,S
Salmonella,4025027,Salmonella group O:52,S
Salmonella,4200829,Salmonella Nowawes,S
Salmonella,4135006,Salmonella IIIb 57:i:z,S
Salmonella,4016580,"Salmonella II 1,13,23:e,n,x:1,[5],7",S
Salmonella,4026099,Salmonella Huddinge,S
Salmonella,4263471,Salmonella Blukwa,S
Salmonella,4162519,Salmonella Jedburgh var 15+,S
Salmonella,4103369,Salmonella Frintrop,S
Salmonella,4183603,Salmonella Pakistan,S
Salmonella,4016744,Salmonella Hoboken,S
Salmonella,4223357,Salmonella IIIa 35:z36:-,S
Salmonella,4016989,Salmonella Moers,S
Salmonella,4018130,Salmonella Hennekamp,S
Salmonella,4162528,"Salmonella IIIb, group O:52",S
Salmonella,4224448,"Salmonella II 21:z4,z24:-",S
Salmonella,4135720,Salmonella Mendoza,S
Salmonella,4230606,Salmonella group O:17,S
Salmonella,4018660,Salmonella IV 48:z29:-,S
Salmonella,4218705,"Salmonella II 3,10:z4,z24:-",S
Salmonella,4300892,Salmonella Antonio,S
Salmonella,4224447,"Salmonella IIIb, group O:21",S
Salmonella,4146919,Salmonella Tounouma,S
Salmonella,4016850,Salmonella Libreville,S
Salmonella,4145267,Salmonella Brazzaville,S
Salmonella,4183401,Salmonella Farcha,S
Salmonella,4308596,Salmonella Tiergarten,S
Salmonella,4225390,"Salmonella II 50:z42:1,7",S
Salmonella,4173470,Salmonella Duisburg,S
Salmonella,4129030,Salmonella Wil,S
Salmonella,4013410,Salmonella Adelaide,S
Salmonella,4236000,Salmonella Louisiana,S
Salmonella,4072335,Salmonella Annedal,S
Salmonella,4245876,Salmonella Gbadago,S
Salmonella,4237284,Salmonella Saboya,S
Salmonella,4238832,Salmonella Ago,S
Salmonella,4016590,Salmonella Agbara,S
Salmonella,4216242,Salmonella Belem,S
Salmonella,4014240,Salmonella Aqua,S
Salmonella,4014833,Salmonella Slade,S
Salmonella,4162842,"Salmonella I, group O:4",S
Salmonella,4118970,"Salmonella II 1,9,12:z42:1,[5],7",S
Salmonella,4243160,Salmonella Colobane,S
Salmonella,4201608,Salmonella Orlando,S
Salmonella,4016843,"Salmonella IIIb 18:z10:e,n,x,z15",S
Salmonella,4009565,Salmonella Tabligbo,S
Salmonella,4240696,Salmonella Tambacounda,S
Salmonella,4180106,Salmonella Mountpleasant,S
Salmonella,4263789,Salmonella Yolo,S
Salmonella,4218696,"Salmonella IIIa 63:z4,z32:-",S
Salmonella,4267118,Salmonella Warnemuende,S
Salmonella,4246101,Salmonella Elomrane,S
Salmonella,4223796,"Salmonella IIIb 47:c:e,n,x,z15:(z15)",S
Salmonella,40482235,"Salmonella enterica subspecies enterica serovar 9,12:-:1,7",S
Salmonella,4219163,"Salmonella IIIa 1,13,23:g,z51:-",S
Salmonella,4305813,Salmonella Chailey,S
Salmonella,4017132,Salmonella Livingstone var 14+,S
Salmonella,4337120,Salmonella Kitenge,S
Salmonella,4195170,Salmonella Roodepoort,S
Salmonella,4150508,Salmonella Ekotedo,S
Open wound of lower leg,42539227,Open wound of right lower leg,S
Salmonella,4016716,Salmonella Chile,S
Salmonella,4015798,"Salmonella II 42:l,v:e,n,x,z15",S
Salmonella,4260510,Salmonella Korovi,S
Salmonella,4018254,Salmonella IIIb 50:z52:z53,S
Salmonella,4135021,"Salmonella II 1,13,22:g,t:1,5",S
Salmonella,4017263,Salmonella Okerara,S
Salmonella,4206158,Salmonella Echa,S
Salmonella,4225372,"Salmonella IIIb 47:l,v:e,n,x,z15",S
Salmonella,4016318,Salmonella Morillons,S
Salmonella,4233234,Salmonella Chiredzi,S
Salmonella,4108111,Salmonella Jerusalem,S
Salmonella,4220494,Salmonella IIIb 65:(k):z35,S
Salmonella,4016172,Salmonella Madras,S
Salmonella,4162957,"Salmonella VI, group O:7",S
Salmonella,4337949,Salmonella Sinchew,S
Salmonella,4294408,Salmonella Runby,S
Salmonella,4322353,Salmonella Tanger,S
Salmonella,4223649,Salmonella IIIb 40:k:z:z57,S
Salmonella,4297876,Salmonella Heron,S
Salmonella,4223336,"Salmonella I, group O:17",S
Open wound of lower leg,3657957,Abrasion of skin of right lower leg,S
Salmonella,4220036,"Salmonella II 1,9,12:a:e,n,x",S
Salmonella,4314281,Salmonella Krefeld,S
Open wound of lower leg,37209089,Open fracture of left lower leg,S
Salmonella,4019608,"Salmonella, serogroup G",S
Salmonella,4228177,"Salmonella IV 50:z4,z23:-",S
Salmonella,4319113,Salmonella Georgia,S
Salmonella,4016168,Salmonella Tripoli,S
Salmonella,4254545,"Salmonella II, group O:57",S
Salmonella,4279288,Salmonella Gera,S
Salmonella,4033372,"Salmonella II 43:e,n,x,z15:1,6",S
Salmonella,4225396,Salmonella IIIb 50:r:z53,S
Salmonella,4163955,Salmonella Hindmarsh,S
Salmonella,4145140,Salmonella Wentworth,S
Salmonella,4019081,"Salmonella serotype B, 5:-:1,2",S
Salmonella,4014824,Salmonella Give var 15+,S
Salmonella,4017112,Salmonella Lancaster,S
Salmonella,4119264,Salmonella Falkensee,S
Salmonella,4264475,Salmonella Meleagridis,S
Salmonella,4241074,Salmonella Fluntern,S
Salmonella,4217457,Salmonella Moussoro,S
Salmonella,4300289,Salmonella Duesseldorf,S
Salmonella,4052664,Salmonella Saphra,S
Salmonella,4243016,"Salmonella II 1,9,12,(46),27:l,z13,z28:z39",S
Salmonella,4160195,Salmonella IIIb 58:r:z53:(57),S
Salmonella,4005542,Salmonella Alamo,S
Salmonella,4275909,Salmonella Czernyring,S
Salmonella,4016143,Salmonella II 11:z:z39,S
Salmonella,4217285,Salmonella Shamba,S
Salmonella,4109937,Salmonella Senftenberg,S
Salmonella,4018122,"Salmonella II 41:z10:e,n,x,z",S
Salmonella,4101839,Salmonella Kristianstad,S
Salmonella,4015086,Salmonella Gdansk var 14+,S
Salmonella,4018538,Salmonella Orbe,S
Salmonella,4239685,Salmonella II 17:y:-,S
Salmonella,4201578,Salmonella Lansing,S
Salmonella,4018269,"Salmonella II 65:g,t:-",S
Salmonella,4321730,Salmonella Onderstepoort,S
Salmonella,4017147,"Salmonella II 1,9,12:z:1,7",S
Salmonella,4230617,"Salmonella IIIa 21:z4,z23:-",S
Salmonella,4277124,Salmonella Bilu,S
Open wound of lower leg,37116548,Open bite of lower leg,S
Salmonella,4015892,"Salmonella VI 48:z10:1,5",S
Salmonella,4230743,Salmonella IIIb 35:i:z,S
Salmonella,4016289,Salmonella Phaliron,S
Salmonella,4294657,Salmonella Madiago,S
Salmonella,4216518,Salmonella Masembe,S
Salmonella,4202055,Salmonella Oritamerin,S
Salmonella,4018267,"Salmonella II 58:z39:e,n,x,z15",S
Salmonella,4017822,Salmonella V 48:z81:-,S
Salmonella,4336234,"Salmonella II 9,12:a:1,5",S
Salmonella,4230748,"Salmonella IIIb 38:(k):1,5,7",S
Salmonella,4217653,"Salmonella II 13,23:l,z28:z6",S
Salmonella,4015091,Salmonella Magherafelt,S
Salmonella,4018244,Salmonella Namoda,S
Salmonella,4029789,Salmonella Tokoin,S
Salmonella,4239450,Salmonella Baildon,S
Salmonella,4162399,"Salmonella IIIb, group O:58",S
Salmonella,4220496,Salmonella IIIb 61:i:z35,S
Salmonella,4104339,Salmonella Zanzibar,S
Salmonella,4228147,Salmonella IIIb 47:c:z,S
Salmonella,4134742,"Salmonella IIIb 60:r:e,n,x,z15",S
Salmonella,4280506,Salmonella Os,S
Salmonella,4224599,Salmonella IIIb 42:r:z,S
Salmonella,4143332,Salmonella Doncaster,S
Open wound of lower leg,4155196,Puncture wound of shin,S
Salmonella,4004350,Salmonella Zega,S
Salmonella,4051443,Salmonella Bellevue,S
Salmonella,4219078,Salmonella Winterthur,S
Salmonella,4017139,Salmonella Sindelfingen,S
Salmonella,4276967,Salmonella Sloterdijk,S
Salmonella,4015769,Salmonella Douala,S
Salmonella,4211002,Salmonella II 45:z29:z42,S
Salmonella,4016987,"Salmonella VI 11:b:e,n,x",S
Salmonella,4224598,"Salmonella IIIb 42:l,v:e,n,x,z15",S
Salmonella,4225395,Salmonella IIIb 50:k:z35,S
Salmonella,4017131,Salmonella Oranienburg var 14+,S
Salmonella,4264621,Salmonella Onarimon,S
Salmonella,4309201,Salmonella Rovaniemi,S
Salmonella,4228150,"Salmonella IIIb 47:k:e,n,x,z15",S
Salmonella,4220319,"Salmonella IV 51:z4,z23:-",S
Salmonella,4162962,"Salmonella IIIb 65:i,v:e,n,x,z15",S
Salmonella,4119270,Salmonella Agbeni,S
Salmonella,4168599,Salmonella Leeuwarden,S
Salmonella,4232438,Salmonella IIIb 47:z10:z,S
Salmonella,4021053,Salmonella Damman,S
Inguinal hernia,35624772,Gangrene co-occurrent and due to recurrent left inguinal hernia,S
Inguinal hernia,35624878,Gangrene co-occurrent and due to left inguinal hernia,S
Inguinal hernia,4341084,Left inguinal hernia,S
Inguinal hernia,4326582,Labial hernia,S
Inguinal hernia,194988,Bilateral recurrent inguinal hernia with gangrene,S
Inguinal hernia,45766203,Inguinal cystocele,S
Hearing loss,605114,Sensorineural hearing loss of right ear with normal hearing on left side,S
Hearing loss,433495,"Conductive hearing loss, bilateral",S
Injury of abdomen,43531714,Induced termination of pregnancy complicated by laceration of cervix,S
Injury of abdomen,4069766,Gastrojejunal ulcer with perforation AND obstruction,S
Injury of abdomen,4096780,Serosal tear of cecum,S
Injury of abdomen,4053596,Injury of seminal vesicle,S
Injury of abdomen,444174,Burn of vagina and uterus,S
Injury of abdomen,4214720,Thrombotic mesenteric infarction,S
Injury of abdomen,4026008,Perforated diverticulum of jejunum,S
Injury of abdomen,442085,Rupture of uterus before labor with antenatal problem,S
Injury of abdomen,35625029,Gangrene and obstruction co-occurrent and due to right femoral hernia,S
Injury of abdomen,36716687,Perforation of intestine co-occurrent and due to meconium ileus,S
Injury of abdomen,4095090,Transection of small intestine,S
Injury of abdomen,4107001,Serosal tear of ileum,S
Injury of abdomen,4085410,Serosal tear of jejunum,S
Injury of abdomen,4308227,Neonatal necrotizing enterocolitis,S
Injury of abdomen,4095571,Laceration of small intestine,S
Injury of abdomen,36716740,Injury to abdominal organ due to birth trauma,S
Injury of abdomen,4054892,Celiac or mesenteric artery injury,S
Injury of abdomen,432354,Chronic duodenal ulcer with perforation but without obstruction,S
Injury of abdomen,606479,Gangrenous appendicitis,S
Injury of abdomen,442083,Obstetric laceration of cervix with postnatal problem,S
Injury of abdomen,4318537,Large bowel gangrene,S
Injury of abdomen,43530926,Induced termination of pregnancy complicated by laceration of uterus,S
Injury of abdomen,4152598,Rupture of uterine cervix,S
Injury of abdomen,765743,Open injury of kidney grade V,S
Injury of abdomen,192673,Vascular insufficiency of intestine,S
Injury of abdomen,4194053,Damage to uterus following molar AND/OR ectopic pregnancy,S
Injury of abdomen,37116493,Multiple superficial injuries of abdominal wall,S
Injury of abdomen,35624776,Gangrene and obstruction co-occurrent and due to recurrent right inguinal hernia,S
Injury of abdomen,4340233,Chronic radiation enteropathy,S
Injury of abdomen,40493183,Traumatic rupture of gastroepiploic artery,S
Injury of abdomen,4156797,"Traumatic blister of groin, infected",S
Injury of abdomen,194797,Injury of uterine artery,S
Injury of abdomen,4201597,Radiation hepatitis,S
Injury of abdomen,4094324,Injury to colon/rectum,S
Injury of abdomen,4243788,Aseptic necrosis of pancreas,S
Injury of abdomen,3190007,Left ureteral injury,S
Injury of abdomen,432961,Acute renal papillary necrosis with renal failure,S
Injury of abdomen,42538218,Gangrene and obstruction co-occurrent and due to left recurrent femoral hernia,S
Injury of abdomen,35625107,Gangrene co-occurrent and due to left recurrent femoral hernia,S
Injury of abdomen,4202813,Injury of cystic vein,S
Injury of abdomen,40487455,Traumatic injury of head of pancreas,S
Injury of abdomen,4113680,Ruptured tubal pregnancy,S
Injury of abdomen,4277258,Burn of stomach,S
Injury of abdomen,4137332,Injury of mesentery,S
Injury of abdomen,42536730,Neonatal intestinal perforation co-occurrent and due to intestinal atresia,S
Injury of abdomen,196845,Injury of multiple sites of pancreas without open wound into abdominal cavity,S
Injury of abdomen,4094988,Transection of stomach,S
Injury of abdomen,4095092,Contusion of cecum,S
Injury of abdomen,4155506,Contusion of bladder,S
Injury of abdomen,4038489,Gastrojejunal ulcer with perforation but without obstruction,S
Injury of abdomen,4336971,Gastrojejunal ulcer with hemorrhage and with perforation but without obstruction,S
Injury of abdomen,4226134,Traumatic aorto-enteric fistula,S
Injury of abdomen,200566,Injury of multiple sites in colon AND/OR rectum with open wound into abdominal cavity,S
Injury of abdomen,4118953,Rupture of gallbladder,S
Injury of abdomen,4302618,Massive necrosis of intestine,S
Injury of abdomen,193242,Perforation of intestine,S
Injury of abdomen,4154733,Crushing injury of pancreas,S
Injury of abdomen,195845,"Acute gastric ulcer with hemorrhage, with perforation and with obstruction",S
Injury of abdomen,4137348,Injury of cervix,S
Injury of abdomen,4066994,Illegal termination of pregnancy with laceration of bowel,S
Injury of abdomen,201343,Acute alcoholic liver disease,S
Injury of abdomen,4068253,Legal termination of pregnancy with perforation of uterus,S
Injury of abdomen,42536785,Laceration of stomach and perforation,S
Injury of abdomen,4054060,Injury of Fallopian tube,S
Injury of abdomen,4134936,Laceration of ovary,S
Injury of abdomen,40487456,Traumatic injury of tail of pancreas,S
Injury of abdomen,43530930,Induced termination of pregnancy complicated by perforation of bowel,S
Injury of abdomen,4095115,Renal tubular necrosis following molar AND/OR ectopic pregnancy,S
Injury of abdomen,4126267,Chronic radiation cystitis,S
Injury of abdomen,37309822,Chemical burn of abdominal wall,S
Injury of abdomen,4269912,Nonvenomous insect bite of abdominal wall without infection,S
Injury of abdomen,42536790,Traumatic amputation of part of abdomen,S
Injury of abdomen,37116603,Puncture wound of abdomen with foreign body,S
Injury of abdomen,4153388,Pellet wound of abdomen,S
Injury of abdomen,192753,Injury of small intestine with open wound into abdominal cavity,S
Injury of abdomen,4146740,Abrasion and/or friction burn of groin without infection,S
Migraine,765261,Intractable retinal migraine,S
Injury of abdomen,4052964,Open wound of epigastrium with complication,S
Migraine,4175786,Ophthalmoplegic migraine,S
Migraine,760964,Intractable hemiplegic migraine,S
Injury of abdomen,4143888,Postoperative abdominal wall wound abscess,S
Migraine,378735,Migraine without aura,S
Injury of abdomen,198017,Retroperitoneum injury with open wound into cavity,S
Migraine,443616,Refractory migraine without aura,S
Injury of abdomen,4084789,Injury of abdominal wall,S
Injury of abdomen,36686171,Laceration of abdominal wall,S
Injury of abdomen,197711,Hematoma of kidney without rupture of capsule AND with open wound into abdominal cavity,S
Migraine,763167,"Basilar artery migraine, refractory",S
Injury of abdomen,4155054,Cut of groin,S
Migraine,4044232,Migraine aura without headache,S
Injury of abdomen,4087616,Plasmodium vivax malaria with rupture of spleen,S
Injury of abdomen,437326,Chronic gastrojejunal ulcer with hemorrhage and with perforation but without obstruction,S
Injury of abdomen,36676301,Gangrene co-occurrent and due to hernia of abdominal wall,S
Injury of abdomen,194679,Bilateral inguinal hernia with gangrene,S
Injury of abdomen,4319280,Acute bowel infarction,S
Injury of abdomen,4236726,Nontraumatic perforation of small intestine,S
Injury of abdomen,46272915,Injury of spleen during surgery,S
Injury of abdomen,35624876,Gangrene and obstruction co-occurrent and due to left inguinal hernia,S
Mild depression,4195572,"Mild major depression, single episode",S
Injury of abdomen,4054910,Open injury of bladder,S
Injury of abdomen,43021182,Dissection of iliofemoral vein as complication of femoral vein catheterization,S
Injury of abdomen,4228296,Nontraumatic gastric rupture,S
Injury of abdomen,4130342,Cervical laceration,S
Injury of abdomen,197914,Chronic gastric ulcer with perforation but without obstruction,S
Injury of abdomen,4096779,Delayed perforation of appendix,S
Injury of abdomen,27026,Acute peptic ulcer with hemorrhage AND with perforation but without obstruction,S
Injury of abdomen,35624771,Gangrene co-occurrent and due to recurrent right inguinal hernia,S
Injury of abdomen,4049809,Closed injury of spleen,S
Injury of abdomen,4195378,Gangrene and obstruction co-occurrent and due to bilateral femoral hernia,S
Injury of abdomen,4034144,Umbilical cord trauma,S
Injury of abdomen,36686430,Laceration of descending colon,S
Injury of abdomen,437598,Acute gastrojejunal ulcer with perforation but without obstruction,S
Injury of abdomen,44782463,Traumatic hematoma of abdominal wall,S
Injury of abdomen,443870,Major laceration of liver without open wound into abdominal cavity,S
Injury of abdomen,42593083,Periportal hepatic necrosis,S
Injury of abdomen,42537767,Damage to pelvic organs and tissues following ectopic pregnancy,S
Injury of abdomen,442746,Injury of body of pancreas without open wound into abdominal cavity,S
Injury of abdomen,4273078,Failed attempted termination of pregnancy with laceration of broad ligament,S
Injury of abdomen,4341242,Traumatic perforation of duodenum,S
Injury of abdomen,201719,Bladder and urethra injury with open wound into cavity,S
Injury of abdomen,4204201,Congenital gastric perforation,S
Injury of abdomen,4134924,Rupture of ureter,S
Injury of abdomen,4104791,Avulsion of liver,S
Injury of abdomen,4195297,Illegal termination of pregnancy with renal tubular necrosis,S
Injury of abdomen,37117795,Injury of bladder during surgery,S
Injury of abdomen,4152631,Crush injury of liver,S
Injury of abdomen,4096778,Contusion of appendix,S
Injury of abdomen,197154,Injury of portal vein,S
Injury of abdomen,432480,Injury of multiple blood vessels of abdomen AND/OR pelvis,S
Injury of abdomen,1740999,Acute kidney disease with no current dialysis,S
Injury of abdomen,4251796,Acute pyonephrosis with renal medullary necrosis,S
Injury of abdomen,4096777,Delayed perforation of small intestine,S
Injury of abdomen,4216436,Legal termination of pregnancy with laceration of broad ligament,S
Injury of abdomen,4275886,Acute gangrenous appendicitis with perforation AND peritonitis,S
Injury of abdomen,37311912,"Necrotizing enterocolitis of newborn, stage 1A",S
Injury of abdomen,1340389,Exacerbation of liver damage,S
Injury of abdomen,36686429,Laceration of ascending colon,S
Injury of abdomen,198599,Injury of ovarian artery,S
Injury of abdomen,762644,Extraperitoneal rupture of bladder,S
Injury of abdomen,4096031,Laceration of stomach,S
Injury of abdomen,36686433,Primary blast injury of ileum,S
Injury of abdomen,4119306,Perforation of large intestine,S
Injury of abdomen,433629,Injury of transverse colon without open wound into abdominal cavity,S
Injury of abdomen,201612,Alcoholic liver damage,S
Injury of abdomen,46269900,Diverticulitis of small and large intestine with perforation,S
Injury of abdomen,4057233,Radiation enterocolitis,S
Injury of abdomen,37311911,"Necrotizing enterocolitis of newborn, stage 1B",S
Injury of abdomen,42593365,Perivenular hepatic necrosis,S
Injury of abdomen,46269897,Perforation of ileum due to diverticulitis,S
Injury of abdomen,4253804,Miscarriage with perforation of cervix,S
Migraine,601849,Acute migraine,S
Epilepsy,4044226,Unverricht-Lundborg syndrome,S
Epilepsy,4267274,Juvenile myoclonic epilepsy,S
Hemorrhoids,608968,Bleeding internal hemorrhoid grade III,S
Epilepsy,4139559,Motor epilepsy,S
Epilepsy,4043558,Non-convulsive simple partial status epilepticus,S
Epilepsy,373748,Grand mal status,S
Epilepsy,3655285,Epilepsy due to neonatal central nervous system infection,S
Epilepsy,762978,"Complex partial status epilepticus, non-refractory",S
Urinary incontinence,37119132,Urinary incontinence co-occurrent and due to prolapse of female genital organ,S
Hemorrhoids,4305808,Hemorrhoids without complication,S
Urinary incontinence,193326,Urge incontinence of urine,S
Epilepsy,46273399,Complex partial seizure of occipital lobe,S
Urinary incontinence,42597021,Bladder incontinence,S
Epilepsy,37110888,Febrile infection related epilepsy syndrome,S
Epilepsy,36715051,"Atherosclerosis, deafness, diabetes, epilepsy, nephropathy syndrome",S
Hemorrhoids,194382,External hemorrhoids,S
Acquired hypothyroidism,4184957,Adult myxedema,S
Epilepsy,4145896,"Jacksonian, focal or motor epilepsy",S
Urinary incontinence,4032530,Total urinary incontinence,S
Gallstone,443785,Calculus of gallbladder with cholecystitis,S
Epilepsy,4147503,Motor cortex epilepsy,S
Epilepsy,36674989,Cortical dysplasia with focal epilepsy syndrome,S
Urinary incontinence,42872848,Non-organic secondary nocturnal enuresis,S
Iron deficiency anemia,36713573,Acquired iron deficiency anemia due to increased iron requirement,S
Epilepsy,4150299,Localization-related idiopathic epilepsy,S
Urinary incontinence,42872851,Secondary nocturnal enuresis,S
Epilepsy,765786,"Benign myoclonic epilepsy in infancy, non-refractory",S
Urinary incontinence,4172646,Urinary incontinence of non-organic origin,S
Epilepsy,765661,"Petit mal status, refractory",S
Epilepsy,36716897,Epileptic encephalopathy,S
Epilepsy,4046214,Lafora disease,S
Epilepsy,4043554,Drug-induced epilepsy,S
Epilepsy,4044220,Anterior frontopolar epilepsy,S
Gallstone,42535551,Acute and chronic cholecystitis co-occurrent and due to calculus of gallbladder and bile duct,S
Epilepsy,46274016,Intractable partial occipital lobe epilepsy with impairment of consciousness,S
Iron deficiency anemia,4198185,Plummer-Vinson syndrome,S
Epilepsy,374915,Localization-related epilepsy,S
Epilepsy,37110522,Epilepsy due to cerebrovascular accident,S
Epilepsy,762727,"Early infantile epileptic encephalopathy, non-refractory",S
Epilepsy,762832,"Epilepsia partialis continua, non-refractory",S
Epilepsy,37204238,Congenital muscular dystrophy with intellectual disability and severe epilepsy,S
Epilepsy,4104855,Psychosensory epilepsy,S
Epilepsy,4047901,Idiopathic myoclonic epilepsy,S
Epilepsy,4044083,Amygdalo-hippocampal epilepsy,S
Epilepsy,43531718,Intractable partial temporal lobe epilepsy with impairment of consciousness,S
Epilepsy,46270365,Status epilepticus due to generalized idiopathic epilepsy,S
Epilepsy,762733,"Childhood absence epilepsy, refractory",S
Epilepsy,762758,"Juvenile absence epilepsy, refractory",S
Urinary incontinence,4128391,Cough - urge incontinence of urine,S
Hemorrhoids,201045,Thrombosed external hemorrhoids,S
Epilepsy,45757114,Epilepsy in mother complicating childbirth,S
Hemorrhoids,4065761,Hemorrhoids in puerperium,S
Osteoporosis,760652,Pathological fracture of left hand due to osteoporosis,S
Osteoporosis,45767038,Osteoporotic fracture of fibula,S
Osteoporosis,4004622,Idiopathic generalized osteoporosis,S
Atopic dermatitis,4031012,Atopic dermatitis of bilateral hands,S
Osteoporosis,4010333,Postmenopausal osteoporosis,S
Parasomnia,433455,Sleep related bruxism,S
Osteoporosis,4136988,Menopausal osteoporosis,S
Atopic dermatitis,4297494,Acute constitutional eczema,S
Osteoporosis,760573,Pathological fracture of right tibia due to osteoporosis,S
Parasomnia,4092270,Reaction to sudden wakening,S
Osteoporosis,760658,Pathological fracture of right ulna due to osteoporosis,S
Osteoporosis,765191,Pathological fracture of left ankle due to osteoporosis,S
Osteoporosis,760583,Pathological fracture of right humerus due to osteoporosis,S
Parasomnia,35623409,Autoimmune encephalopathy with parasomnia and obstructive sleep apnea,S
Atopic dermatitis,4290745,Chronic relapsing vesiculosquamous hand eczema,S
Atopic dermatitis,4290740,Atopic dermatitis of eyelid,S
Parasomnia,35626941,Sleep related movement disorder,S
Osteoporosis,77365,Disuse osteoporosis,S
Osteoporosis,45772067,Osteoporotic fracture of sacral vertebra,S
Ingrowing nail,36687086,Ingrowing nail of toe of left foot,S
Osteoporosis,45757324,Secondary osteoporotic fracture of sacral vertebra,S
Ingrowing nail,4063451,Ingrowing great toenail,S
Osteoporosis,760691,Pathological fracture of right hip due to osteoporosis,S
Foot pain,4303651,Pain in hallux,S
Foot pain,762284,Metatarsalgia of right foot,S
Foot pain,760924,Bilateral metatarsalgia,S
Osteoporosis,760633,Pathological fracture of right foot due to secondary osteoporosis,S
Curvature of spine,4249308,Scoliotic angulation of ribs,S
Fracture of humerus,759949,Open fracture of surgical neck of left humerus,S
Fracture of humerus,765107,Open supracondylar fracture of left humerus,S
Primary malignant neoplasm of stomach,36554115,Enterochromaffin cell carcinoid of fundus of stomach,S
Fracture of humerus,759970,Open fracture of distal left humerus,S
Fracture of humerus,760585,Pathological fracture of right humerus,S
Fracture of humerus,760025,Open supracondylar fracture of right humerus,S
Primary malignant neoplasm of stomach,36537255,Hepatoid adenocarcinoma of body of stomach,S
Primary malignant neoplasm of stomach,36540535,"Squamous cell carcinoma with horn formation of lesser curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36531535,Mucin-producing adenocarcinoma of overlapping lesion of stomach,S
Primary malignant neoplasm of stomach,36537710,"Langerhans cell histiocytosis, disseminated of stomach, NOS",S
Fracture of humerus,441699,"Closed fracture proximal humerus, greater tuberosity",S
Primary malignant neoplasm of stomach,36524138,B-cell chronic lymphocytic leukemia/small lymphocytic lymphoma of overlapping lesion of stomach,S
Primary malignant neoplasm of stomach,44501263,Adenocarcinoma in adenomatous polyp of pylorus,S
Fracture of humerus,760318,Closed fracture of proximal left humerus,S
Fracture of humerus,37116635,Multiple fractures of humerus,S
Primary malignant neoplasm of stomach,36544405,"Plasmacytoma, extramedullary of gastric antrum",S
Primary malignant neoplasm of stomach,36564038,"Stromal sarcoma, NOS, of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36540111,"Angioimmunoblastic T-cell lymphoma of cardia, NOS",S
